scope,condition,repeat_index,gpu,architecture_generation,architecture_chip,sm_count,test_kernel,baseline_kernel,threads,threads_per_sm,blocks_per_sm_requested,unroll,measurement_grade,baseline_match_grade,quality_pass,target_pass,positive_increment,no_intended_l2,pure_fp16_candidate,energy_source_reliable,energy_trace_crosscheck_pass,baseline_structural_match,benchmark_schema_current,test_benchmark_schema_version,baseline_benchmark_schema_version,matmul_denominator_valid,matmul_denominator_note,matmul_denominator_metadata_complete,matmul_denominator_source,energy_signal_reliable,measurement_resolution_reliable,ncu_validation_pass,ncu_validation_context_match,ncu_required,ncu_tensor_activity_required,test_ncu_note,baseline_ncu_note,test_ncu_tensor_activity_note,test_ncu_validation_blocks_per_sm,baseline_ncu_validation_blocks_per_sm,test_ncu_validation_unroll,baseline_ncu_validation_unroll,test_ncu_validation_suppress_output_store,baseline_ncu_validation_suppress_output_store,test_ncu_tensor_activity_pct,baseline_ncu_tensor_activity_pct,test_ncu_sm_activity_pct,baseline_ncu_sm_activity_pct,test_ncu_tensor_activity_observed,baseline_ncu_tensor_activity_observed,clock_stable,sm_util_available,common_hmma_path,tflops,elapsed_s,baseline_elapsed_s,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,avg_sm_util_pct,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_input_pj_per_bit,incremental_power_w,test_energy_j,incremental_energy_j,incremental_energy_fraction,baseline_energy_fraction,baseline_power_fraction,clock_span_mhz,test_energy_source,baseline_energy_source,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_power_samples,baseline_power_samples,fail_reasons,warnings,fp16_path,run_count,required_valid_count,valid_no_l2_count,pure_fp16_candidate_count,selected_optimal,quality_gate_selected_target,util_saturated,util_reference_scope,util_reference_max_pct,util_metric_source,target_selection_note,test_benchmark_schema_versions,baseline_benchmark_schema_versions,target_util_available,target_util_value_pct,avg_sm_util_pct_mean,avg_gpu_util_pct_mean,tflops_mean,elapsed_s_mean,baseline_elapsed_s_mean,tensor_peak_tflops_model_mean,achieved_flops_per_sm_cycle_mean,tensor_model_utilization_pct_mean,matmul_logical_mma_count_mean,matmul_input_pj_per_bit_mean,matmul_input_pj_per_bit_ci95,incremental_power_w_mean,test_energy_j_mean,incremental_energy_j_mean,incremental_energy_fraction_mean,baseline_energy_fraction_mean,baseline_power_fraction_mean,clock_span_mhz_mean,stats_scope,test_energy_source_counts,baseline_energy_source_counts,test_energy_counter_vs_trace_ratio_mean,baseline_energy_counter_vs_trace_ratio_mean,test_energy_counter_vs_trace_delta_j_mean,baseline_energy_counter_vs_trace_delta_j_mean
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,104.85598291103153,nan,nan,149.23707458359576,5.76151953125,1.32071325684,142.32576,1073.7252650089629,104.85598291103153,104960000000.0,0.35325543015748234,0.0,79.42307869761402,1245.517,303.740436064906,0.2438669532932156,0.7561330467067844,0.6729983840776373,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,128.0,4,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 105.3% exceeds 105% sanity limit,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,105.32208495536284,nan,nan,149.90045786056584,5.73602197266,1.31974755859,142.32576,1078.4981499429157,105.32208495536284,104960000000.0,0.3537803122394822,0.0,49.76975658467927,1240.293,304.19174664319837,0.2452579726267893,0.7547420273732107,0.7663026351893738,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,256,256.0,1,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 107.5% exceeds 105% sanity limit,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,107.47736449474768,nan,nan,152.96797584511978,11.2419912109,1.41003369141,142.32576,1100.5682124262162,107.47736449474768,209920000000.0,0.3428342079774187,0.0,48.12698325685125,2617.741,589.5598648411728,0.22521703439766305,0.774782965602337,0.7894138197128148,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,128,256.0,2,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 107.6% exceeds 105% sanity limit,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,107.64609277888442,nan,nan,153.20811965785236,11.2243701172,1.40102246094,142.32576,1102.2959900557764,107.64609277888442,209920000000.0,0.3172913642392568,0.0,44.374700807453564,2557.965,545.6347396596104,0.21330813348095473,0.7866918665190452,0.8015948001224527,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 108.2% exceeds 105% sanity limit,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,108.15823207736186,nan,nan,153.93702580666906,11.1712216797,1.3953177490200002,142.32576,1107.5402964721854,108.15823207736186,209920000000.0,0.30476134052751414,0.0,54.86936543072696,2498.911,524.087300944165,0.20972627714398992,0.79027372285601,0.7631338525689202,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,32,256.0,8,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 108.6% exceeds 105% sanity limit,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,True,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,108.59936685886397,nan,nan,154.56487423706628,11.12584375,1.39182592773,142.32576,1112.0575166347671,108.59936685886397,209920000000.0,0.28747916225324727,0.0,40.586545386581946,2457.401,494.36775006373205,0.2011750422758565,0.7988249577241435,0.8129872829776178,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,256,512.0,2,8,strict_nvml_counter,structural_baseline,False,False,,False,False,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,valid_no_l2_count 0 < required 1; pure_fp16_candidate_count 0 < required 1; matmul_input_pj_per_bit is not positive/finite; SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 107.3% exceeds 105% sanity limit; incremental energy fraction is missing or nonpositive; baseline energy fraction 1.498 > 0.99; incremental energy is below 0.1 J or missing,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,0,0,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,107.2887949937309,nan,nan,152.69959286966946,22.5235,1.47420056152,142.32576,1098.6372607358046,107.2887949937309,419840000000.0,-0.760499318539454,0.0,-114.29260006685985,5252.526,-2615.6075736727907,-0.49797137104562467,1.4979713710456246,1.4862741623630042,nan,all_runs_no_valid,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,128,512.0,4,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 107.3% exceeds 105% sanity limit,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,107.25169597996722,nan,nan,152.6467914163778,22.5312910156,1.4553856201200002,142.32576,1098.2573668348643,107.25169597996722,419840000000.0,0.11876203378613467,0.0,19.540897494458335,5211.008,408.4617401530022,0.07838440089767704,0.9216155991023229,0.9160221056499351,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 107.1% exceeds 105% sanity limit,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,107.08573010923969,nan,nan,152.41057922952425,22.5662109375,1.45712438965,142.32576,1096.5578763186147,107.08573010923969,419840000000.0,0.0824898549152167,0.0,14.708320392655736,5074.442,283.70977331285667,0.05590955090487913,0.9440904490951209,0.9352070714456963,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,256,1024.0,4,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 106.4% exceeds 105% sanity limit,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,106.44579683578108,nan,nan,151.49978933458138,45.40375,2.54496362305,142.32576,1090.0049595983983,106.44579683578108,839680000000.0,0.10690971417009967,0.0,18.849244291207754,10755.479,735.3954205233094,0.06837402783486532,0.9316259721651347,0.9213099061107676,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,128,1024.0,8,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing; tensor_model_utilization_pct_mean 106.6% exceeds 105% sanity limit,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,106.59684179906456,nan,nan,151.7147652265163,45.3394140625,2.72089892578,142.32576,1091.5516600224212,106.59684179906456,839680000000.0,0.11136570647920574,0.0,15.54028072113968,10653.125,766.046670163636,0.07190816499042638,0.9280918350095736,0.933477202542185,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,256,2048.0,8,8,strict_nvml_counter,structural_baseline,False,False,,True,True,True,False,True,True,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,False,False,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,SM clock span exceeds threshold or is missing,SM/GPU utilization missing; using tensor_model_utilization_pct_mean fallback; incremental energy fraction 0.01097 < warning threshold 0.05; test NVML-counter/power-trace ratio is missing; baseline NVML-counter/power-trace ratio is missing,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,no_quality_pass,nan,tensor_model_utilization_pct_mean,not_quality_pass,fp16-energy-bench-v2,fp16-energy-bench-v2,True,104.8224208094082,nan,nan,149.18930706738837,92.213828125,4.52450097656,142.32576,1073.38158908834,104.8224208094082,1679360000000.0,0.017524694409002832,0.0,2.629551547906459,21969.684,241.09277841574294,0.010973884668334006,0.989026115331666,0.988963623992533,nan,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,nan,nan,nan,nan
