scope,condition,repeat_index,gpu,architecture_generation,architecture_chip,test_kernel,baseline_kernel,threads,threads_per_sm,measurement_grade,baseline_match_grade,quality_pass,target_pass,positive_increment,no_intended_l2,pure_fp16_candidate,energy_source_reliable,baseline_structural_match,ncu_validation_pass,ncu_required,test_ncu_note,baseline_ncu_note,clock_stable,sm_util_available,common_hmma_path,tflops,avg_sm_util_pct,matmul_input_pj_per_bit,incremental_power_w,clock_span_mhz,test_energy_source,baseline_energy_source,test_power_samples,baseline_power_samples,fail_reasons,warnings,run_count,required_valid_count,valid_no_l2_count,pure_fp16_candidate_count,selected_optimal,util_saturated,avg_sm_util_pct_mean,avg_gpu_util_pct_mean,tflops_mean,matmul_input_pj_per_bit_mean,matmul_input_pj_per_bit_ci95,incremental_power_w_mean,clock_span_mhz_mean,stats_scope,test_energy_source_counts,baseline_energy_source_counts
pair,thread_sweep_tensor_mma_f16acc_t320,8,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,320,2560.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,148.7948234233302,100.0,-0.11597136327838313,-26.78184507977238,0.0,power_trace_integral,power_trace_integral,44,10,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t320,9,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,320,2560.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,147.67592340074543,100.0,-0.07538261727515869,-21.470357024435003,0.0,power_trace_integral,power_trace_integral,44,10,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,0,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,160.5805844329119,100.0,-0.14308985245458408,-32.71031345762651,0.0,power_trace_integral,power_trace_integral,50,12,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,1,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,159.3237341297814,100.0,-0.17894230066540104,-38.34749075740416,0.0,power_trace_integral,power_trace_integral,50,12,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,2,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,159.60532511490084,100.0,-0.11073192386267426,-28.17833189500854,15.0,power_trace_integral,power_trace_integral,50,12,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,3,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,160.55537731191168,100.0,-0.46806736510447006,-36.94400945494681,0.0,power_trace_integral,power_trace_integral,44,12,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,4,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,160.2744263382893,100.0,-0.1251154137268332,-30.16671001841226,0.0,power_trace_integral,power_trace_integral,49,13,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,5,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,158.8164658013859,100.0,-0.6342600161721657,-110.73922669490469,0.0,power_trace_integral,power_trace_integral,50,14,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,6,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,157.54198733344145,100.0,-0.1287547104261714,-30.207508240133762,0.0,power_trace_integral,power_trace_integral,53,12,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,7,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,159.20010065494176,100.0,-0.10612410093622535,-26.91144173302905,0.0,power_trace_integral,power_trace_integral,49,12,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,8,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,157.42364746200334,100.0,-0.1748475757875891,-37.369746998892936,0.0,power_trace_integral,power_trace_integral,50,12,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
pair,thread_sweep_tensor_mma_f16acc_t384,9,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,False,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,True,158.1906676147676,99.85714285714286,-0.39138955796857205,-26.66545860701791,0.0,power_trace_integral,power_trace_integral,44,12,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,,,,,,,,,,,,,,,,
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,32,256.0,power_trace_fallback,generic_nop_baseline,False,False,,True,True,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,7,7,False,False,99.80952380952382,99.92448979591836,159.22758784221787,0.26253513045350124,0.09922262188743346,32.16447544506875,0.0,valid_no_l2,power_trace_integral:10,power_trace_integral:10
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,64,512.0,power_trace_fallback,generic_nop_baseline,False,False,,True,True,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,9,9,True,True,100.0,99.93042328042328,159.1109183698642,0.25139814888770357,0.014248796732169772,30.392466951334296,0.0,valid_no_l2,power_trace_integral:10,power_trace_integral:10
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,96,768.0,mixed_or_unavailable,generic_nop_baseline,False,False,,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,energy source is unavailable or undersampled; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,,10,5,7,7,False,False,99.82142857142857,99.9654761904762,160.1280935312898,0.2193848243607883,0.008410831132457235,25.26289539945015,0.0,valid_no_l2,power_trace_integral:10,"power_trace_integral:8,unavailable:2"
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,128,1024.0,power_trace_fallback,generic_nop_baseline,False,False,,True,True,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,10,10,False,True,100.0,99.95599999999999,159.14138553584218,0.23054052279408227,0.011492836790788252,26.843989660688134,0.0,valid_no_l2,power_trace_integral:10,power_trace_integral:10
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,160,1280.0,power_trace_fallback,generic_nop_baseline,False,False,,True,True,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,9,9,False,False,99.85185185185186,99.84338624338625,159.71516006057067,0.24222553081436868,0.02969872311147204,28.717602559779113,0.0,valid_no_l2,power_trace_integral:10,power_trace_integral:10
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,192,1536.0,power_trace_fallback,generic_nop_baseline,False,False,,True,True,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,8,8,False,True,100.0,99.97011904761905,160.02297734978546,0.14822797916264333,0.011754534732384398,14.174607082957483,0.0,valid_no_l2,power_trace_integral:10,power_trace_integral:10
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,224,1792.0,power_trace_fallback,generic_nop_baseline,False,False,,True,True,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,5,5,False,True,100.0,99.9512315270936,159.96516983623786,0.08190272876308362,0.012072186654622251,3.231250975466639,0.0,valid_no_l2,power_trace_integral:10,power_trace_integral:10
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,256,2048.0,power_trace_fallback,generic_nop_baseline,False,False,,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,valid_no_l2_count 0 < required 5; pure_fp16_candidate_count 0 < required 5; matmul_input_pj_per_bit is not positive/finite; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,0,0,False,True,100.0,99.9638090463458,159.49423843936992,-0.07745701882149328,0.1177171682668172,-7.585274685310725,0.0,all_runs_no_valid,power_trace_integral:10,power_trace_integral:10
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,288,2304.0,power_trace_fallback,generic_nop_baseline,False,False,,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,valid_no_l2_count 0 < required 5; pure_fp16_candidate_count 0 < required 5; matmul_input_pj_per_bit is not positive/finite; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,0,0,False,True,100.0,99.98038689598476,151.54547156815917,-0.04128821918986207,0.02307082297619636,-15.854203568855947,0.0,all_runs_no_valid,power_trace_integral:10,power_trace_integral:10
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,320,2560.0,power_trace_fallback,generic_nop_baseline,False,False,,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,valid_no_l2_count 0 < required 5; pure_fp16_candidate_count 0 < required 5; matmul_input_pj_per_bit is not positive/finite; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,0,0,False,True,100.0,99.96495820575089,154.14151138264052,-0.09784065665389868,0.06785246118078349,-19.112209330222537,1.5,all_runs_no_valid,power_trace_integral:10,power_trace_integral:10
thread_sweep,,,NVIDIA GeForce RTX 3090,ampere,ga102,tensor_mma_f16acc,baseline_nop,384,3072.0,power_trace_fallback,generic_nop_baseline,False,False,,False,False,True,False,False,False,missing NCU validation row,missing NCU validation row,True,True,,,,,,,,,,,valid_no_l2_count 0 < required 5; pure_fp16_candidate_count 0 < required 5; matmul_input_pj_per_bit is not positive/finite; rerun with tensor_baseline_u32; baseline_nop is only a weak loop baseline for Tensor Core separation,NVML energy counter was unavailable; using power trace fallback,10,5,0,0,False,True,99.9857142857143,99.97132660062309,159.15123161943353,-0.2461322817104686,0.1145794432588468,-39.824023785737666,1.5,all_runs_no_valid,power_trace_integral:10,power_trace_integral:10
