condition,pair_index,repeat_index,gpu,fp16_path,test_kernel,baseline_kernel,blocks,threads,threads_per_sm,iters,unroll,elapsed_s,baseline_elapsed_s,fp16_ops,memory_bytes,memory_bits,matmul_input_bits,matmul_accumulator_read_bits,matmul_output_bits,matmul_arithmetic_read_bits,matmul_register_read_write_bits,suppress_output_store,expected_l2_touch,tflops,memory_gbps,test_avg_power_w,baseline_avg_power_w,test_energy_j,baseline_energy_j,baseline_scaled_energy_j,incremental_power_w,incremental_energy_j,pj_per_flop,w_per_tflops,incremental_pj_per_bit,total_pj_per_bit,matmul_input_pj_per_bit,matmul_arithmetic_read_pj_per_bit,matmul_register_read_write_pj_per_bit,test_power_samples,baseline_power_samples,test_sm_util_samples,baseline_sm_util_samples,avg_sm_clock_mhz,clock_span_mhz,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,valid_basic,test_run_id,baseline_run_id,test_power_csv,baseline_power_csv,test_sm_util_csv,baseline_sm_util_csv
thread_sweep_tensor_mma_f16acc_t096,8,8,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.2376474609400003,1.01406903076,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,159.3439057908475,nan,236.1458300141147,212.81205785397904,796.322976562564,224.8682197325365,689.0104187683517,23.333772160135652,107.31255779421235,0.20801063048008467,0.14643655208730244,nan,nan,0.20801063048008467,0.1386737536533898,0.10400531524004233,25,8,4,1,1920.0,0.0,72.0,99.92,100.0,99.75,100.0,True,thread_sweep_tensor_mma_f16acc_t096_rep008_test_ec937053,thread_sweep_tensor_mma_f16acc_t096_rep008_baseline_f8e1a8ff,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_test_ec937053/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_baseline_f8e1a8ff/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_test_ec937053/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_baseline_f8e1a8ff/sm_util.csv
thread_sweep_tensor_mma_f16acc_t096,9,9,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.23635888672,1.02321868896,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,159.40734944969472,nan,236.05344367966873,nan,795.220516892293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,0,4,0,1920.0,0.0,72.0,100.0,100.0,100.0,100.0,False,thread_sweep_tensor_mma_f16acc_t096_rep009_test_ae12a941,thread_sweep_tensor_mma_f16acc_t096_rep009_baseline_85cbbf4b,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep009_test_ae12a941/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep009_baseline_85cbbf4b/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep009_test_ae12a941/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep009_baseline_85cbbf4b/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,0,0,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.16832519531,0.7513240356449999,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,162.83031576546315,nan,222.94740477256173,195.6045874499993,738.4585690225061,153.60957488399373,619.738942736051,27.34281732256244,118.7196262864552,0.2301216635015053,0.16792215377108505,nan,nan,0.2301216635015053,0.1534144423343369,0.11506083175075266,25,5,3,1,1950.0,0.0,60.0,99.92,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep000_test_ef643bd5,thread_sweep_tensor_mma_f16acc_t128_rep000_baseline_22f32d61,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep000_test_ef643bd5/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep000_baseline_22f32d61/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep000_test_ef643bd5/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep000_baseline_22f32d61/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,1,1,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.28736865234,0.777775085449,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,156.93384179251535,nan,230.5891986627503,201.22171633911296,789.4815130982901,163.03019375871298,661.4899624632516,29.367482323637347,127.9915506350385,0.24809401332854933,0.18713288343800663,nan,nan,0.24809401332854933,0.16539600888569955,0.12404700666427466,25,5,3,1,1935.0,0.0,68.0,99.96,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep001_test_0f84d4dd,thread_sweep_tensor_mma_f16acc_t128_rep001_baseline_4aa90c82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep001_test_0f84d4dd/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep001_baseline_4aa90c82/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep001_test_0f84d4dd/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep001_baseline_4aa90c82/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,2,2,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.3129042968799998,0.762239624023,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,155.7242062458187,nan,233.0752815320579,211.1617832935678,804.2006896356805,167.7531412633843,699.5587792101041,21.913498238490092,104.64191042557638,0.2028339479523488,0.14071992252699947,nan,nan,0.2028339479523488,0.1352226319682325,0.1014169739761744,25,5,3,1,1935.0,0.0,70.0,99.96,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep002_test_940d5e02,thread_sweep_tensor_mma_f16acc_t128_rep002_baseline_7a06041e,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep002_test_940d5e02/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep002_baseline_7a06041e/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep002_test_940d5e02/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep002_baseline_7a06041e/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,3,3,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.21849951172,0.7633715209959999,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,160.29189692941662,nan,235.56342306538923,209.0349355770007,789.0871306634328,166.3235560953725,672.7788380869985,26.52848748838852,116.30829257643438,0.22544762482766093,0.16550111388394229,nan,nan,0.22544762482766093,0.15029841655177395,0.11272381241383046,24,5,3,1,1935.0,0.0,71.0,100.0,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep003_test_282d9b0c,thread_sweep_tensor_mma_f16acc_t128_rep003_baseline_4775c89f,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_test_282d9b0c/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_baseline_4775c89f/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_test_282d9b0c/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_baseline_4775c89f/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,4,4,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.21810205078,0.7628236694339999,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,160.31169424069597,nan,237.25065871548315,207.79635824643356,794.9612446171357,165.12931112016454,668.7098866174633,29.4543004690496,126.25135799967234,0.24472088930019972,0.1837314527087848,nan,nan,0.24472088930019972,0.16314725953346648,0.12236044465009986,25,5,3,1,1920.0,0.0,71.0,100.0,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep004_test_46fc3c7c,thread_sweep_tensor_mma_f16acc_t128_rep004_baseline_06a2fe79,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep004_test_46fc3c7c/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep004_baseline_06a2fe79/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep004_test_46fc3c7c/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep004_baseline_06a2fe79/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,5,5,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.22209179688,0.767039489746,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,160.1131887364454,nan,237.9475923375732,213.7769013428126,800.4691608429997,171.4066410171268,688.8088001791016,24.170690994760605,111.66036066389813,0.21643824822320806,0.1509600251266422,nan,nan,0.21643824822320806,0.14429216548213872,0.10821912411160403,24,5,3,1,1920.0,0.0,72.0,100.0,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep005_test_e7e125e8,thread_sweep_tensor_mma_f16acc_t128_rep005_baseline_d862765a,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep005_test_e7e125e8/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep005_baseline_d862765a/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep005_test_e7e125e8/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep005_baseline_d862765a/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,6,6,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.25328393555,0.774292480469,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,158.57804059539674,nan,237.9040103076319,208.7927589801588,805.9866736873295,168.40383047382093,679.2621286493136,29.1112513274731,126.72454503801589,0.24563809727850175,0.18357681314620902,nan,nan,0.24563809727850175,0.16375873151900114,0.12281904863925087,25,5,3,1,1920.0,0.0,72.0,99.92,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep006_test_5f71e17b,thread_sweep_tensor_mma_f16acc_t128_rep006_baseline_3454eec6,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep006_test_5f71e17b/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep006_baseline_3454eec6/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep006_test_5f71e17b/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep006_baseline_3454eec6/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,7,7,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.25190454102,0.768839538574,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,158.64530630969315,nan,237.95424221327454,207.5057482702591,804.8525513978029,166.3381593339195,674.7888850878086,30.44849394301545,130.06366630999435,0.2521105245070619,0.19192811089901787,nan,nan,0.2521105245070619,0.16807368300470796,0.12605526225353095,25,5,3,1,1920.0,0.0,72.0,99.92,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep007_test_2c14e604,thread_sweep_tensor_mma_f16acc_t128_rep007_baseline_fa669261,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep007_test_2c14e604/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep007_baseline_fa669261/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep007_test_2c14e604/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep007_baseline_fa669261/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,8,8,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.23518676758,0.765005493164,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,159.4651032731274,nan,238.22464536396203,210.10949755550206,802.7345555378406,167.4690829582352,679.7434662344426,28.115147808459966,122.99108930339798,0.23840130694202868,0.1763090935344338,nan,nan,0.23840130694202868,0.15893420462801913,0.11920065347101434,25,5,3,1,1920.0,0.0,72.0,99.96,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep008_test_42129972,thread_sweep_tensor_mma_f16acc_t128_rep008_baseline_e2997658,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_test_42129972/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_baseline_e2997658/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_test_42129972/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_baseline_e2997658/sm_util.csv
thread_sweep_tensor_mma_f16acc_t128,9,9,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,128,1024.0,1000000,8,3.25446972656,0.764680175781,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,158.52026146984926,nan,235.61755292421964,213.62982623317544,799.2565583359514,170.2920591313509,695.2518021661427,21.9877266910442,104.00475616980862,0.20159891207975802,0.13870609654038638,nan,nan,0.20159891207975802,0.13439927471983867,0.10079945603987901,25,5,3,1,1920.0,0.0,72.0,99.92,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t128_rep009_test_bc944629,thread_sweep_tensor_mma_f16acc_t128_rep009_baseline_8ceed524,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep009_test_bc944629/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep009_baseline_8ceed524/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep009_test_bc944629/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep009_baseline_8ceed524/sm_util.csv
thread_sweep_tensor_mma_f16acc_t160,0,0,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,160,1280.0,1000000,8,2.65974169922,0.6387711791990001,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,161.6383125196247,nan,226.02685368693344,194.76271708259074,327.48721806785426,129.74811734253325,518.018520077954,31.264136604342696,-190.53130201009975,-0.44318246145969425,0.1934203352967254,nan,nan,-0.44318246145969425,-0.29545497430646284,-0.22159123072984713,13,4,2,0,1950.0,0.0,61.0,100.0,100.0,100.0,100.0,False,thread_sweep_tensor_mma_f16acc_t160_rep000_test_45482d68,thread_sweep_tensor_mma_f16acc_t160_rep000_baseline_5c2c8f3c,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep000_test_45482d68/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep000_baseline_5c2c8f3c/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep000_test_45482d68/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep000_baseline_5c2c8f3c/sm_util.csv
thread_sweep_tensor_mma_f16acc_t160,1,1,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,160,1280.0,1000000,8,2.68039160156,0.6439761962889999,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,160.39304098318578,nan,233.38449130740153,205.1748404599895,651.5631255316888,137.7126128510954,549.9489192203687,28.209650847412036,101.61420631132012,0.2363581920514924,0.175878271741037,nan,nan,0.2363581920514924,0.15757212803432824,0.1181790960257462,21,5,3,0,1935.0,0.0,69.0,99.95238095238095,100.0,99.66666666666667,100.0,True,thread_sweep_tensor_mma_f16acc_t160_rep001_test_6c57d737,thread_sweep_tensor_mma_f16acc_t160_rep001_baseline_9b811d99,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep001_test_6c57d737/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep001_baseline_9b811d99/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep001_test_6c57d737/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep001_baseline_9b811d99/sm_util.csv
thread_sweep_tensor_mma_f16acc_t160,2,2,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,160,1280.0,1000000,8,2.68684692383,0.6478458862300001,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,160.00768640260702,nan,235.60723465428808,222.17653062418978,658.5123081555515,149.99333986492124,596.9543278548261,13.430704030098298,61.557980300725376,0.1431860116649846,0.08393786781157701,nan,nan,0.1431860116649846,0.09545734110998971,0.0715930058324923,20,5,3,0,1935.0,0.0,70.0,99.95,100.0,99.66666666666667,100.0,True,thread_sweep_tensor_mma_f16acc_t160_rep002_test_fb13d7ec,thread_sweep_tensor_mma_f16acc_t160_rep002_baseline_2c1f1ea7,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep002_test_fb13d7ec/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep002_baseline_2c1f1ea7/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep002_test_fb13d7ec/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep002_baseline_2c1f1ea7/sm_util.csv
thread_sweep_tensor_mma_f16acc_t160,3,3,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,160,1280.0,1000000,8,2.68058837891,0.648604675293,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,160.3812668078549,nan,238.14749919264614,207.89496035191985,664.6760923702861,140.4423496408825,557.2808147533116,30.252538840726288,107.39527761697457,0.24980516577226258,0.18862888068449044,nan,nan,0.24980516577226258,0.1665367771815084,0.12490258288613129,20,4,3,0,1935.0,0.0,71.0,99.95,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t160_rep003_test_538e2e7e,thread_sweep_tensor_mma_f16acc_t160_rep003_baseline_bb999778,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_test_538e2e7e/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_baseline_bb999778/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_test_538e2e7e/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_baseline_bb999778/sm_util.csv
thread_sweep_tensor_mma_f16acc_t160,4,4,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,160,1280.0,1000000,8,2.68057275391,0.647884765625,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,160.3822016667541,nan,238.7785915284219,212.29729693489674,666.510574165734,143.29395240025596,569.0783498924251,26.481294593525178,97.43222427330898,0.2266307558043619,0.16511367420026216,nan,nan,0.2266307558043619,0.15108717053624127,0.11331537790218095,20,4,3,0,1920.0,0.0,71.0,100.0,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t160_rep004_test_6b2c92d8,thread_sweep_tensor_mma_f16acc_t160_rep004_baseline_c673241f,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep004_test_6b2c92d8/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep004_baseline_c673241f/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep004_test_6b2c92d8/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep004_baseline_c673241f/sm_util.csv
thread_sweep_tensor_mma_f16acc_t160,5,5,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,160,1280.0,1000000,8,2.6830590820299998,0.649311096191,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,160.23357923028885,nan,239.33499673480463,211.1373094500099,667.6269514954855,142.59343086648303,566.4938756752275,28.19768728479474,101.133075820258,0.23523906572913658,0.1759786395601188,nan,nan,0.23523906572913658,0.1568260438194244,0.11761953286456829,30,4,4,0,1920.0,0.0,72.0,100.0,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t160_rep005_test_ed288e45,thread_sweep_tensor_mma_f16acc_t160_rep005_baseline_bf5e7f42,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep005_test_ed288e45/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep005_baseline_bf5e7f42/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep005_test_ed288e45/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep005_baseline_bf5e7f42/sm_util.csv
