bench_json,blocks,blocks_per_sm_requested,cache_policy,compute_capability,condition,cuda_elapsed_ms,device_index,device_name,estimated_memory_gbps,estimated_tflops,fp16_ops_estimate,fp16_path,host_end_unix_ns,host_start_unix_ns,iters,kernel,l2_cache_bytes,mem_mib,mem_stride,memory_bytes_estimate,power_csv,power_logger_errors,regs_per_block,repeat_index,repeats,role,run_id,runner_wall_end_unix_ns,runner_wall_start_unix_ns,schema_version,shared_mem_per_block,sm_count,sm_util_csv,sm_util_logger_errors,suppress_output_store,threads,unroll,validity_note,warmup,architecture_generation,architecture_chip,gpu_product_class,recommended_cuda_arch,fp16_tensor_instruction_path,wgmma_supported,benchmark_uses_wgmma,architecture_measurement_note,power_energy_j,avg_power_w,energy_source,power_trace_energy_j,power_trace_avg_power_w,nvml_energy_delta_j,nvml_energy_counter_supported,nvml_energy_note,energy_counter_vs_trace_delta_j,energy_counter_vs_trace_ratio,power_sample_count,sm_util_sample_count,avg_sm_clock_mhz,min_sm_clock_mhz,max_sm_clock_mhz,avg_temp_c,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,mma_flops_per_logical_mma,mma_instructions_per_logical_mma,mma_k,mma_m,mma_n
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep005_baseline_cba8fe98/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t192,927.971191406,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961013924575931,1779961012958194424,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep005_baseline_cba8fe98/power.csv,[],65536,5,20,baseline,thread_sweep_tensor_mma_f16acc_t192_rep005_baseline_cba8fe98,1779961013975225624,1779961012694353594,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep005_baseline_cba8fe98/sm_util.csv,[],True,192,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,219.09197518434064,226.7137497948216,power_trace_integral,219.09197518434064,226.7137497948216,nan,False,,nan,nan,7,1,1892.142857142857,1875.0,1905.0,69.85714285714286,75.0,94.28571428571429,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep005_test_369b20a3/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t192,3219.68017578,0,NVIDIA GeForce RTX 3090,0,160.233117525,515899392000000,tensor_core_mma_m16n16k16_f16acc,1779961021755865960,1779961018404269303,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep005_test_369b20a3/power.csv,[],65536,5,2,test,thread_sweep_tensor_mma_f16acc_t192_rep005_test_369b20a3,1779961021809815243,1779961014882175614,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep005_test_369b20a3/sm_util.csv,[],True,192,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,805.2105692779105,240.246858939957,power_trace_integral,805.2105692779105,240.246858939957,nan,False,,nan,nan,25,3,1920.0,1920.0,1920.0,72.0,72.0,99.96,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep005_baseline_f90663b8/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t224,1107.3996582,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961023721773397,1779961022568420728,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep005_baseline_f90663b8/power.csv,[],65536,5,20,baseline,thread_sweep_tensor_mma_f16acc_t224_rep005_baseline_f90663b8,1779961023771961172,1779961022294034384,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep005_baseline_f90663b8/sm_util.csv,[],True,224,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,276.63163920446783,239.85000133941497,power_trace_integral,276.63163920446783,239.85000133941497,nan,False,,nan,nan,8,1,1895.625,1875.0,1920.0,71.25,74.0,96.0,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep005_test_0971fc73/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t224,3754.88208008,0,NVIDIA GeForce RTX 3090,0,160.293349076,601882624000000,tensor_core_mma_m16n16k16_f16acc,1779961032432368865,1779961028522858003,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep005_test_0971fc73/power.csv,[],65536,5,2,test,thread_sweep_tensor_mma_f16acc_t224_rep005_test_0971fc73,1779961032485543911,1779961024454048644,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep005_test_0971fc73/sm_util.csv,[],True,224,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,943.4947192703873,241.33318785248775,power_trace_integral,943.4947192703873,241.33318785248775,nan,False,,nan,nan,29,4,1920.0,1920.0,1920.0,72.0,72.0,99.96551724137932,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep005_baseline_f8c08fe6/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t256,1105.80737305,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961034335267850,1779961033183410631,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep005_baseline_f8c08fe6/power.csv,[],65536,5,20,baseline,thread_sweep_tensor_mma_f16acc_t256_rep005_baseline_f8c08fe6,1779961034389998164,1779961032913322928,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep005_baseline_f8c08fe6/sm_util.csv,[],True,256,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,282.93208362341835,245.6312110185406,power_trace_integral,282.93208362341835,245.6312110185406,nan,False,,nan,nan,8,1,1886.25,1875.0,1905.0,70.625,75.0,96.0,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep005_test_f579e3cc/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t256,4341.89990234,0,NVIDIA GeForce RTX 3090,0,158.425083828,687865856000000,tensor_core_mma_m16n16k16_f16acc,1779961043015145212,1779961039766528589,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep005_test_f579e3cc/power.csv,[],65536,5,2,test,thread_sweep_tensor_mma_f16acc_t256_rep005_test_f579e3cc,1779961043068927683,1779961035088891666,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep005_test_f579e3cc/sm_util.csv,[],True,256,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,783.2018242979531,241.0877968033943,power_trace_integral,783.2018242979531,241.0877968033943,nan,False,,nan,nan,33,4,1920.0,1920.0,1920.0,72.72727272727273,73.0,99.96969696969697,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep005_baseline_01a0149f/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t288,1424.26416016,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961046188579698,1779961044705032796,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep005_baseline_01a0149f/power.csv,[],65536,5,20,baseline,thread_sweep_tensor_mma_f16acc_t288_rep005_baseline_01a0149f,1779961046244066511,1779961044395345113,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep005_baseline_01a0149f/sm_util.csv,[],True,288,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,364.7347805524774,245.8532184326434,power_trace_integral,364.7347805524774,245.8532184326434,nan,False,,nan,nan,11,1,1891.3636363636363,1875.0,1920.0,72.36363636363636,75.0,94.0909090909091,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep005_test_8dc3e2df/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t288,5235.77246094,0,NVIDIA GeForce RTX 3090,0,147.800366378,773849088000000,tensor_core_mma_m16n16k16_f16acc,1779961057671743903,1779961052220167260,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep005_test_8dc3e2df/power.csv,[],65536,5,2,test,thread_sweep_tensor_mma_f16acc_t288_rep005_test_8dc3e2df,1779961057721473824,1779961046582546239,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep005_test_8dc3e2df/sm_util.csv,[],True,288,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1290.606926064298,236.74012319380648,power_trace_integral,1290.606926064298,236.74012319380648,nan,False,,nan,nan,40,5,1920.0,1920.0,1920.0,72.65,73.0,99.975,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep005_baseline_ec1f1bdd/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t320,1288.40197754,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961059764471508,1779961058422294582,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep005_baseline_ec1f1bdd/power.csv,[],65536,5,20,baseline,thread_sweep_tensor_mma_f16acc_t320_rep005_baseline_ec1f1bdd,1779961059815723584,1779961058130196687,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep005_baseline_ec1f1bdd/sm_util.csv,[],True,320,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,348.330269444697,259.5263431348074,power_trace_integral,348.330269444697,259.5263431348074,nan,False,,nan,nan,10,1,1875.0,1875.0,1875.0,71.4,77.0,93.9,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep005_test_3dfa452f/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t320,5419.42089844,0,NVIDIA GeForce RTX 3090,0,158.657601267,859832320000000,tensor_core_mma_m16n16k16_f16acc,1779961072166215634,1779961066523520821,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep005_test_3dfa452f/power.csv,[],65536,5,2,test,thread_sweep_tensor_mma_f16acc_t320_rep005_test_3dfa452f,1779961072220504191,1779961060304722625,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep005_test_3dfa452f/sm_util.csv,[],True,320,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1368.6471237284945,242.5520374724711,power_trace_integral,1368.6471237284945,242.5520374724711,nan,False,,nan,nan,42,6,1920.0,1920.0,1920.0,73.0,73.0,99.97619047619048,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep005_baseline_2d5a9bb9/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t384,1613.27685547,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961073674168134,1779961071994027041,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep005_baseline_2d5a9bb9/power.csv,[],65536,5,20,baseline,thread_sweep_tensor_mma_f16acc_t384_rep005_baseline_2d5a9bb9,1779961073731240351,1779961072921015636,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep005_baseline_2d5a9bb9/sm_util.csv,[],True,384,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,594.0376431169162,353.5641414830369,power_trace_integral,594.0376431169162,353.5641414830369,nan,False,,nan,nan,14,2,1883.5714285714287,1860.0,1920.0,74.14285714285714,77.0,85.64285714285714,100.0,50.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep005_test_6935ef69/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t384,6496.79980469,0,NVIDIA GeForce RTX 3090,0,158.816465801,1031798784000000,tensor_core_mma_m16n16k16_f16acc,1779961088550511363,1779961081785938900,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep005_test_6935ef69/power.csv,[],65536,5,2,test,thread_sweep_tensor_mma_f16acc_t384_rep005_test_6935ef69,1779961088601614917,1779961074879649568,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep005_test_6935ef69/sm_util.csv,[],True,384,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1642.6067319061208,242.82491478813222,power_trace_integral,1642.6067319061208,242.82491478813222,nan,False,,nan,nan,50,7,1920.0,1920.0,1920.0,73.0,73.0,99.98,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep006_baseline_e89c5ab9/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t032,1476.81079102,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961091329386669,1779961089791143532,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep006_baseline_e89c5ab9/power.csv,[],65536,6,100,baseline,thread_sweep_tensor_mma_f16acc_t032_rep006_baseline_e89c5ab9,1779961091383946671,1779961089612543406,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep006_baseline_e89c5ab9/sm_util.csv,[],True,32,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,318.946988406913,207.34497735445643,power_trace_integral,318.946988406913,207.34497735445643,nan,False,,nan,nan,11,1,1920.0,1920.0,1920.0,69.54545454545455,73.0,91.54545454545455,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep006_test_2691138e/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t032,2725.79174805,0,NVIDIA GeForce RTX 3090,0,157.721572203,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779961095388062656,1779961092549487026,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep006_test_2691138e/power.csv,[],65536,6,10,test,thread_sweep_tensor_mma_f16acc_t032_rep006_test_2691138e,1779961095443641926,1779961091828652755,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep006_test_2691138e/sm_util.csv,[],True,32,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,658.9550670049599,232.14286068007988,power_trace_integral,658.9550670049599,232.14286068007988,nan,False,,nan,nan,21,3,1920.0,1920.0,1920.0,71.42857142857143,72.0,99.9047619047619,100.0,99.66666666666667,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_baseline_01e864f3/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t064,746.379272461,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961097060624696,1779961096282819355,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_baseline_01e864f3/power.csv,[],65536,6,50,baseline,thread_sweep_tensor_mma_f16acc_t064_rep006_baseline_01e864f3,1779961097115365845,1779961096093041454,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_baseline_01e864f3/sm_util.csv,[],True,64,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,160.1135611200812,205.85299776191843,power_trace_integral,160.1135611200812,205.85299776191843,nan,False,,nan,nan,6,0,1910.0,1905.0,1920.0,72.33333333333333,73.0,79.5,100.0,nan,nan,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_test_6aa1585e/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t064,2714.4140625,0,NVIDIA GeForce RTX 3090,0,158.382674898,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779961102412065569,1779961099585507459,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_test_6aa1585e/power.csv,[],65536,6,5,test,thread_sweep_tensor_mma_f16acc_t064_rep006_test_6aa1585e,1779961102466583157,1779961098292167223,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_test_6aa1585e/sm_util.csv,[],True,64,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,671.3263700151732,237.50665788193302,power_trace_integral,671.3263700151732,237.50665788193302,nan,False,,nan,nan,20,2,1920.0,1920.0,1920.0,71.95,72.0,99.95,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_baseline_3e371335/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t096,1015.75140381,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961103550784022,1779961103788599174,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_baseline_3e371335/power.csv,[],65536,6,34,baseline,thread_sweep_tensor_mma_f16acc_t096_rep006_baseline_3e371335,1779961103601883460,1779961103566873722,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_baseline_3e371335/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,96,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,nan,nan,unavailable,nan,nan,nan,False,,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_test_3387226e/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t096,3242.39038086,0,NVIDIA GeForce RTX 3090,0,159.11081992,515899392000000,tensor_core_mma_m16n16k16_f16acc,1779961109678450392,1779961106302050283,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_test_3387226e/power.csv,[],65536,6,4,test,thread_sweep_tensor_mma_f16acc_t096_rep006_test_3387226e,1779961109729072307,1779961104454671953,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_test_3387226e/sm_util.csv,[],True,96,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,802.4686147020626,237.66988176639188,power_trace_integral,802.4686147020626,237.66988176639188,nan,False,,nan,nan,24,4,1920.0,1920.0,1920.0,72.0,72.0,99.95833333333333,100.0,99.75,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep006_baseline_3454eec6/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t128,774.292480469,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961111816289392,1779961111009729666,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep006_baseline_3454eec6/power.csv,[],65536,6,25,baseline,thread_sweep_tensor_mma_f16acc_t128_rep006_baseline_3454eec6,1779961111871127613,1779961110786099465,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep006_baseline_3454eec6/sm_util.csv,[],True,128,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,168.40383047382093,208.7927589801588,power_trace_integral,168.40383047382093,208.7927589801588,nan,False,,nan,nan,5,1,1911.0,1905.0,1920.0,66.2,67.0,81.8,100.0,100.0,100.0,,,,,
