t_s,mem_util_pct,gpu_util_pct,bandwidth_gbps,phase
14.41583633099799,58,48,517.71,util_50
14.436799264978617,58,48,517.71,util_50
14.457592205988476,58,48,517.71,util_50
14.47872896498302,58,48,517.71,util_50
14.499621333990945,58,48,517.71,util_50
14.520447014976526,58,48,517.71,util_50
14.541243179992307,58,48,517.71,util_50
14.562071982974885,60,51,535.56,util_50
14.582929597992916,60,51,535.56,util_50
14.60388079797849,60,51,535.56,util_50
14.62480278397561,60,51,535.56,util_50
14.64572547498392,60,51,535.56,util_50
14.666558408993296,60,51,535.56,util_50
14.687499434978236,60,51,535.56,util_50
14.708498383988626,60,51,535.56,util_50
14.72942560899537,60,51,535.56,util_50
14.750367741973605,60,51,535.56,util_50
14.771349666989408,59,49,526.63,util_50
14.792551904974971,59,49,526.63,util_50
14.81379997797194,59,49,526.63,util_50
14.834931800985942,59,49,526.63,util_50
14.856020909996005,59,49,526.63,util_50
14.876939269975992,59,49,526.63,util_50
14.897717099986039,59,49,526.63,util_50
14.918387745972723,59,49,526.63,util_50
14.939064939972013,59,49,526.63,util_50
14.959761676989729,59,49,526.63,util_50
14.980565295991255,59,49,526.63,util_50
15.001520827994682,59,49,526.63,util_50
15.022490663977806,59,49,526.63,util_50
15.04345606797142,59,49,526.63,util_50
15.064311969996197,59,49,526.63,util_50
15.08582729997579,59,49,526.63,util_50
15.10682776098838,59,49,526.63,util_50
15.127835675986717,59,49,526.63,util_50
15.148939895996591,59,49,526.63,util_50
15.169807785976445,58,50,517.71,util_50
15.190841691975947,58,50,517.71,util_50
15.211901284987107,58,50,517.71,util_50
15.232804231985938,58,50,517.71,util_50
15.253768527996726,58,50,517.71,util_50
15.274797899997793,58,50,517.71,util_50
15.295990164973773,58,50,517.71,util_50
15.317895651998697,58,50,517.71,util_50
15.33920628298074,58,50,517.71,util_50
15.36070579799707,59,49,526.63,util_50
15.381534802989336,59,49,526.63,util_50
15.402412967989221,59,49,526.63,util_50
15.423376961989561,59,49,526.63,util_50
15.444321380986366,59,49,526.63,util_50
15.465232118993299,59,49,526.63,util_50
15.48608673698618,59,49,526.63,util_50
15.50689611499547,59,49,526.63,util_50
15.527847054996528,59,49,526.63,util_50
15.548926759976894,59,49,526.63,util_50
15.569695130980108,59,50,526.63,util_50
15.590585616999306,59,50,526.63,util_50
15.61143287998857,59,50,526.63,util_50
15.632382307987427,59,50,526.63,util_50
15.653372138971463,59,50,526.63,util_50
15.674339098972268,59,50,526.63,util_50
15.695401876990218,59,50,526.63,util_50
15.71621296799276,59,50,526.63,util_50
15.737911914999131,59,50,526.63,util_50
15.75942496798234,59,50,526.63,util_50
15.780726132972632,60,52,535.56,util_50
15.801981453987537,60,52,535.56,util_50
15.822868211980676,60,52,535.56,util_50
15.843655625998508,60,52,535.56,util_50
15.86447568499716,60,52,535.56,util_50
15.885367480979767,60,52,535.56,util_50
15.906419276987435,60,52,535.56,util_50
15.92734976299107,60,52,535.56,util_50
15.948959036992164,60,52,535.56,util_50
15.969965794996824,60,53,535.56,util_50
15.990974668995477,60,53,535.56,util_50
16.0122068169876,60,53,535.56,util_50
16.033433522999985,60,53,535.56,util_50
16.054483202984557,60,53,535.56,util_50
16.07536965998588,60,53,535.56,util_50
16.09679515598691,60,53,535.56,util_50
16.117859848978696,60,53,535.56,util_50
16.13890721098869,60,53,535.56,util_50
16.159770896978443,60,53,535.56,util_50
16.180803548981203,60,53,535.56,util_50
16.202107937977416,60,53,535.56,util_50
16.223532627976965,60,53,535.56,util_50
16.244941600976745,60,53,535.56,util_50
16.266030071972637,60,53,535.56,util_50
16.287168314971495,60,53,535.56,util_50
16.308110690995818,60,53,535.56,util_50
16.329019212978892,60,53,535.56,util_50
16.349903250986245,60,53,535.56,util_50
16.370682200999,59,52,526.63,util_50
16.391614399995888,59,52,526.63,util_50
16.412554659997113,59,52,526.63,util_50
16.43356726897764,59,52,526.63,util_50
16.45450720997178,59,52,526.63,util_50
16.475732633989537,59,52,526.63,util_50
16.496730114973616,59,52,526.63,util_50
16.517682349978713,59,52,526.63,util_50
16.53848725897842,59,52,526.63,util_50
16.5599332699785,59,52,526.63,util_50
16.580675195989897,60,51,535.56,util_50
16.60154560598312,60,51,535.56,util_50
16.622416921978584,60,51,535.56,util_50
16.643422262975946,60,51,535.56,util_50
16.66471177697531,60,51,535.56,util_50
16.686163027974544,60,51,535.56,util_50
16.70736074098386,60,51,535.56,util_50
16.72842664498603,60,51,535.56,util_50
16.749359632987762,60,51,535.56,util_50
16.77018681098707,59,50,526.63,util_50
16.79123004199937,59,50,526.63,util_50
16.812211802985985,59,50,526.63,util_50
16.833224398986204,59,50,526.63,util_50
16.85410982297617,59,50,526.63,util_50
16.87502729197149,59,50,526.63,util_50
16.895999983971706,59,50,526.63,util_50
16.917672023992054,59,50,526.63,util_50
16.938735812000232,59,50,526.63,util_50
16.959517340990715,59,50,526.63,util_50
16.980250500986585,59,50,526.63,util_50
17.00102114697802,59,50,526.63,util_50
17.021849836979527,59,50,526.63,util_50
17.042747352999868,59,50,526.63,util_50
17.064140862989007,59,50,526.63,util_50
17.08497207297478,59,50,526.63,util_50
17.10655865899753,59,50,526.63,util_50
17.127739138988545,59,50,526.63,util_50
17.1490682559961,59,50,526.63,util_50
17.17334592298721,59,49,526.63,util_50
17.194580013980158,59,49,526.63,util_50
17.21616145997541,59,49,526.63,util_50
17.237348591996124,59,49,526.63,util_50
17.25841641097213,59,49,526.63,util_50
17.279235224996228,59,49,526.63,util_50
17.300205699983053,59,49,526.63,util_50
17.32123955897987,59,49,526.63,util_50
17.342056458990555,59,49,526.63,util_50
17.363121153990505,59,49,526.63,util_50
17.383912155986764,60,51,535.56,util_50
17.404902683978435,60,51,535.56,util_50
17.42587124297279,60,51,535.56,util_50
17.44675312199979,60,51,535.56,util_50
17.467543583974475,60,51,535.56,util_50
17.48853541398421,60,51,535.56,util_50
17.509545988985337,60,51,535.56,util_50
17.530506373994285,60,51,535.56,util_50
17.551781507994747,60,51,535.56,util_50
17.57611151097808,59,50,526.63,util_50
17.59695095499046,59,50,526.63,util_50
17.61791879797238,59,50,526.63,util_50
17.6389390489785,59,50,526.63,util_50
17.65989802297554,59,50,526.63,util_50
17.680745831981767,59,50,526.63,util_50
17.701862431975314,59,50,526.63,util_50
17.722938819992123,59,50,526.63,util_50
17.743974288983736,59,50,526.63,util_50
17.76497196397395,59,50,526.63,util_50
17.78594988497207,59,50,526.63,util_50
17.807734785979846,59,50,526.63,util_50
17.828750903980108,59,50,526.63,util_50
17.849742430989863,59,50,526.63,util_50
17.871473310980946,59,50,526.63,util_50
17.893281189986737,59,50,526.63,util_50
17.914592102984898,59,50,526.63,util_50
17.936355535988696,59,50,526.63,util_50
17.957797164999647,59,50,526.63,util_50
17.97908671098412,59,48,526.63,util_50
17.999966871982906,59,48,526.63,util_50
18.020879585994408,59,48,526.63,util_50
18.041876252973452,59,48,526.63,util_50
18.06289136398118,59,48,526.63,util_50
18.083805690985173,59,48,526.63,util_50
18.104743196978234,59,48,526.63,util_50
18.125751051993575,59,48,526.63,util_50
18.146750540996436,59,48,526.63,util_50
18.167851116973907,59,48,526.63,util_50
18.18878963199677,58,50,517.71,util_50
18.20967573899543,58,50,517.71,util_50
18.230605182994623,58,50,517.71,util_50
18.25248774298234,58,50,517.71,util_50
18.273433412978193,58,50,517.71,util_50
18.294364671979565,58,50,517.71,util_50
18.31541324299178,58,50,517.71,util_50
18.336387636984,58,50,517.71,util_50
18.357371906982735,58,50,517.71,util_50
18.382572483998956,58,50,517.71,util_50
18.40347955399193,58,50,517.71,util_50
18.424243409972405,58,50,517.71,util_50
18.4451652369753,58,50,517.71,util_50
18.466121528996155,58,50,517.71,util_50
18.487128116976237,58,50,517.71,util_50
18.50815375597449,58,50,517.71,util_50
18.52911559099448,58,50,517.71,util_50
18.550078635977115,58,50,517.71,util_50
18.571064560994273,58,50,517.71,util_50
18.591808072000276,60,50,535.56,util_50
18.612582123983884,60,50,535.56,util_50
18.633481061988277,60,50,535.56,util_50
18.654396530997474,60,50,535.56,util_50
18.675533851986984,60,50,535.56,util_50
18.696551930974238,60,50,535.56,util_50
18.717621214978863,60,50,535.56,util_50
18.7386290129798,60,50,535.56,util_50
18.759660900977906,60,50,535.56,util_50
18.780969271989306,60,50,535.56,util_50
18.80233025897178,59,49,526.63,util_50
18.8237277349981,59,49,526.63,util_50
18.844834110990632,59,49,526.63,util_50
18.865731133992085,59,49,526.63,util_50
18.886614952993114,59,49,526.63,util_50
18.907639785989886,59,49,526.63,util_50
18.92884917597985,59,49,526.63,util_50
18.949841954978183,59,49,526.63,util_50
18.971403324976563,59,49,526.63,util_50
18.992568666988518,59,50,526.63,util_50
19.013560840976425,59,50,526.63,util_50
19.034205470990855,59,50,526.63,util_50
19.054881246993318,59,50,526.63,util_50
19.07573996798601,59,50,526.63,util_50
19.096630943997297,59,50,526.63,util_50
19.11761061899597,59,50,526.63,util_50
19.138561366999056,59,50,526.63,util_50
19.159561907988973,59,50,526.63,util_50
19.18056254897965,59,50,526.63,util_50
19.20152025099378,59,50,526.63,util_50
19.223038983996958,59,50,526.63,util_50
19.2440924429975,59,50,526.63,util_50
19.26519307398121,59,50,526.63,util_50
19.286487031989964,59,50,526.63,util_50
19.307811530976323,59,50,526.63,util_50
19.328993302973686,59,50,526.63,util_50
19.349968542985152,59,50,526.63,util_50
19.370959205989493,59,50,526.63,util_50
19.39186298297136,59,50,526.63,util_50
19.412841650977498,59,50,526.63,util_50
19.43410950197722,59,50,526.63,util_50
19.455045461974805,59,50,526.63,util_50
19.475959548988612,59,50,526.63,util_50
19.49691758697736,59,50,526.63,util_50
19.517875120975077,59,50,526.63,util_50
19.538771162973717,59,50,526.63,util_50
19.55980157997692,59,50,526.63,util_50
19.580950847972417,59,50,526.63,util_50
19.60181715199724,59,49,526.63,util_50
19.622744645981584,59,49,526.63,util_50
19.64353746298002,59,49,526.63,util_50
19.664381286973367,59,49,526.63,util_50
19.68552420398919,59,49,526.63,util_50
19.706522362976102,59,49,526.63,util_50
19.72749814298004,59,49,526.63,util_50
19.748960413999157,59,49,526.63,util_50
19.770276717987144,59,49,526.63,util_50
19.792987576976884,59,50,526.63,util_50
19.81406254999456,59,50,526.63,util_50
19.83511756398366,59,50,526.63,util_50
19.85611834397423,59,50,526.63,util_50
19.87703565598349,59,50,526.63,util_50
19.89783421898028,59,50,526.63,util_50
19.918687820987543,59,50,526.63,util_50
19.94032166499528,59,50,526.63,util_50
19.9611864569888,59,50,526.63,util_50
19.982141067972407,59,50,526.63,util_50
20.003162512992276,60,51,535.56,util_50
20.02430865599308,60,51,535.56,util_50
20.04517455698806,60,51,535.56,util_50
20.066049429995473,60,51,535.56,util_50
20.0868238999974,60,51,535.56,util_50
20.107671856996603,60,51,535.56,util_50
20.128859935997752,60,51,535.56,util_50
20.14988148197881,60,51,535.56,util_50
20.17085816897452,60,51,535.56,util_50
20.192089391988702,60,51,535.56,util_50
20.21344944598968,59,49,526.63,util_50
20.234725628979504,59,49,526.63,util_50
20.255973484978313,59,49,526.63,util_50
20.276948357990477,59,49,526.63,util_50
20.297912544978317,59,49,526.63,util_50
20.31886372799636,59,49,526.63,util_50
20.340088600991294,59,49,526.63,util_50
20.36103958199965,59,49,526.63,util_50
20.381807700992795,59,49,526.63,util_50
20.402704549982445,59,50,526.63,util_50
20.42367186199408,59,50,526.63,util_50
20.44457538498682,59,50,526.63,util_50
20.46551766199991,59,50,526.63,util_50
20.486515689990483,59,50,526.63,util_50
20.507433971972205,59,50,526.63,util_50
20.528376248985296,59,50,526.63,gap
20.54933566399268,59,50,526.63,gap
20.570927493972704,59,50,526.63,gap
20.592799288977403,59,50,526.63,gap
20.614492034976138,36,30,321.33,gap
20.635643906978657,36,30,321.33,gap
20.67422272398835,36,30,321.33,gap
20.69517024399829,36,30,321.33,gap
20.716433919995325,36,30,321.33,gap
20.73769537798944,36,30,321.33,gap
20.758994237985462,36,30,321.33,gap
20.779948310984764,36,30,321.33,gap
20.800839070987422,0,3,0.00,gap
20.822524961986346,0,3,0.00,gap
20.844306223996682,0,3,0.00,gap
20.86639325899887,0,3,0.00,gap
20.887219597992953,0,3,0.00,gap
20.90872966698953,0,3,0.00,gap
20.930431889981264,0,3,0.00,gap
20.952077555994038,0,3,0.00,gap
20.973524916975293,0,3,0.00,gap
20.99453554698266,0,3,0.00,gap
21.01557662297273,0,3,0.00,gap
21.03654380099033,0,3,0.00,util_75
21.057496158988215,0,3,0.00,util_75
21.078637747996254,0,3,0.00,util_75
21.099712192983134,0,3,0.00,util_75
21.120759317971533,0,3,0.00,util_75
21.14206684898818,0,3,0.00,util_75
21.163773607986514,0,3,0.00,util_75
21.185024984995835,0,3,0.00,util_75
21.205896388972178,80,69,714.08,util_75
21.226892701990437,80,69,714.08,util_75
21.248134601977654,80,69,714.08,util_75
21.269129907974275,80,69,714.08,util_75
21.289821758982725,80,69,714.08,util_75
21.310715946980054,80,69,714.08,util_75
21.331697541987523,80,69,714.08,util_75
21.352644556987798,80,69,714.08,util_75
21.373598124977434,80,69,714.08,util_75
21.394536670995876,80,69,714.08,util_75
21.415786938974634,89,77,794.41,util_75
21.436841271992307,89,77,794.41,util_75
21.457734679977875,89,77,794.41,util_75
21.478710058989236,89,77,794.41,util_75
21.49978696598555,89,77,794.41,util_75
21.520698321983218,89,77,794.41,util_75
21.541849031986203,89,77,794.41,util_75
21.563723551982548,89,77,794.41,util_75
21.585162817995297,89,77,794.41,util_75
21.606921694998164,89,75,794.41,util_75
21.628069681988563,89,75,794.41,util_75
21.649453596997773,89,75,794.41,util_75
21.670315144991037,89,75,794.41,util_75
21.691281348990742,89,75,794.41,util_75
21.71219915698748,89,75,794.41,util_75
21.732914914988214,89,75,794.41,util_75
21.753845931991236,89,75,794.41,util_75
21.774856799980626,89,75,794.41,util_75
21.79587411999819,89,75,794.41,util_75
21.817074838996632,89,75,794.41,util_75
21.838107685995055,89,75,794.41,util_75
21.8590844469727,89,75,794.41,util_75
21.880082134972326,89,75,794.41,util_75
21.901118014997337,89,75,794.41,util_75
21.92197281497647,89,75,794.41,util_75
21.942991361982422,89,75,794.41,util_75
21.964152697997633,89,75,794.41,util_75
21.985405630985042,89,75,794.41,util_75
22.009922734985594,89,74,794.41,util_75
22.03095549097634,89,74,794.41,util_75
22.051979076990392,89,74,794.41,util_75
22.07294734098832,89,74,794.41,util_75
22.094509328977438,89,74,794.41,util_75
22.115419450972695,89,74,794.41,util_75
22.136340152996127,89,74,794.41,util_75
22.15757262997795,89,74,794.41,util_75
22.178482750983676,89,74,794.41,util_75
22.199717243987834,89,74,794.41,util_75
22.220529721991625,89,74,794.41,util_75
22.24190700199688,89,74,794.41,util_75
22.26320195599692,89,74,794.41,util_75
22.28441327199107,89,74,794.41,util_75
22.30565844598459,89,74,794.41,util_75
22.326593053992838,89,74,794.41,util_75
22.3476108959876,89,74,794.41,util_75
22.369027879991336,89,74,794.41,util_75
22.390238691994455,89,74,794.41,util_75
22.413064307998866,88,73,785.48,util_75
22.434088797977893,88,73,785.48,util_75
22.454932109976653,88,73,785.48,util_75
22.47572857097839,88,73,785.48,util_75
22.49641077898559,88,73,785.48,util_75
22.517145583988167,88,73,785.48,util_75
22.538060292979935,88,73,785.48,util_75
22.559460750984726,88,73,785.48,util_75
22.58024854399264,88,73,785.48,util_75
22.60100672597764,88,73,785.48,util_75
22.62206685799174,85,72,758.71,util_75
22.643554004986072,85,72,758.71,util_75
22.66471903998172,85,72,758.71,util_75
22.685691703984048,85,72,758.71,util_75
22.706486898998264,85,72,758.71,util_75
22.72723436699016,85,72,758.71,util_75
22.74829849199159,85,72,758.71,util_75
22.769137907976983,85,72,758.71,util_75
22.789902420976432,85,72,758.71,util_75
22.810654953995254,86,71,767.63,util_75
22.831494077981915,86,71,767.63,util_75
22.852218265994452,86,71,767.63,util_75
22.872853329987265,86,71,767.63,util_75
22.893559790973086,86,71,767.63,util_75
22.914299270982156,86,71,767.63,util_75
22.935392032988602,86,71,767.63,util_75
22.956609373999527,86,71,767.63,util_75
22.97816840498126,86,71,767.63,util_75
22.99944623297779,87,72,776.56,util_75
23.020163797977148,87,72,776.56,util_75
23.041385813994566,87,72,776.56,util_75
23.062214514997322,87,72,776.56,util_75
23.08335247199284,87,72,776.56,util_75
23.104560851992574,87,72,776.56,util_75
23.125298481987556,87,72,776.56,util_75
23.14594046198181,87,72,776.56,util_75
23.16655955198803,87,72,776.56,util_75
23.187229485978605,87,72,776.56,util_75
23.208189487981144,86,72,767.63,util_75
23.229321599996183,86,72,767.63,util_75
23.25036079098936,86,72,767.63,util_75
23.271128614986083,86,72,767.63,util_75
23.29200163600035,86,72,767.63,util_75
23.312768778996542,86,72,767.63,util_75
23.333776020997902,86,72,767.63,util_75
23.354889431997435,86,72,767.63,util_75
23.376013264991343,86,72,767.63,util_75
23.396668199973647,85,71,758.71,util_75
23.417345926980488,85,71,758.71,util_75
23.43816037697252,85,71,758.71,util_75
23.45946330699371,85,71,758.71,util_75
23.480322868999792,85,71,758.71,util_75
23.501344437972875,85,71,758.71,util_75
23.52239936697879,85,71,758.71,util_75
23.543718927976443,85,71,758.71,util_75
23.565423354972154,85,71,758.71,util_75
23.586192911985563,87,74,776.56,util_75
23.606911498995032,87,74,776.56,util_75
23.627523254981497,87,74,776.56,util_75
23.648633164993953,87,74,776.56,util_75
23.66929393497412,87,74,776.56,util_75
23.69001115197898,87,74,776.56,util_75
23.71073013098794,87,74,776.56,util_75
23.731421520991717,87,74,776.56,util_75
23.752203404990723,87,74,776.56,util_75
23.772942242998397,87,74,776.56,util_75
23.793919004994677,88,73,785.48,util_75
23.815160105994437,88,73,785.48,util_75
23.836151739000343,88,73,785.48,util_75
23.85691170897917,88,73,785.48,util_75
23.87768801598577,88,73,785.48,util_75
23.89841012499528,88,73,785.48,util_75
23.91947288098163,88,73,785.48,util_75
23.940414032986155,88,73,785.48,util_75
23.96169524398283,88,73,785.48,util_75
23.982889385981252,86,72,767.63,util_75
24.00369807597599,86,72,767.63,util_75
24.02444444698631,86,72,767.63,util_75
24.045448210992618,86,72,767.63,util_75
24.066924104990903,86,72,767.63,util_75
24.08848227598355,86,72,767.63,util_75
24.11004073897493,86,72,767.63,util_75
24.130815676995553,86,72,767.63,util_75
24.151816113997484,86,72,767.63,util_75
24.17262392299017,86,74,767.63,util_75
24.19340062199626,86,74,767.63,util_75
24.21415912397788,86,74,767.63,util_75
24.234901092975633,86,74,767.63,util_75
24.25570019497536,86,74,767.63,util_75
24.276634204987204,86,74,767.63,util_75
24.297385467973072,86,74,767.63,util_75
24.31808350997744,86,74,767.63,util_75
24.33878360799281,86,74,767.63,util_75
24.359615482972004,86,74,767.63,util_75
24.380493142991327,88,73,785.48,util_75
24.402020691981306,88,73,785.48,util_75
24.423313349980162,88,73,785.48,util_75
24.444627053977456,88,73,785.48,util_75
24.465427904971875,88,73,785.48,util_75
24.486630412982777,88,73,785.48,util_75
24.50744579799357,88,73,785.48,util_75
24.52818988598301,88,73,785.48,util_75
24.549250389973167,88,73,785.48,util_75
24.570019519975176,87,72,776.56,util_75
24.590834609989543,87,72,776.56,util_75
24.611857894982677,87,72,776.56,util_75
24.632686143973842,87,72,776.56,util_75
24.653516750986455,87,72,776.56,util_75
24.67417019599816,87,72,776.56,util_75
24.695227458985755,87,72,776.56,util_75
24.716220299975248,87,72,776.56,util_75
24.73720695398515,87,72,776.56,util_75
24.75791195698548,87,73,776.56,util_75
24.7786365999782,87,73,776.56,util_75
24.79974335897714,87,73,776.56,util_75
24.820508265984245,87,73,776.56,util_75
24.841338774975156,87,73,776.56,util_75
24.862040044972673,87,73,776.56,util_75
24.88273080799263,87,73,776.56,util_75
24.903482948982855,87,73,776.56,util_75
24.92425620398717,87,73,776.56,util_75
24.94512049498735,87,73,776.56,util_75
24.965889723971486,86,72,767.63,util_75
24.986550337984227,86,72,767.63,util_75
25.00730709399795,86,72,767.63,util_75
25.02812247897964,86,72,767.63,util_75
25.04907240497414,86,72,767.63,util_75
25.07010629499564,86,72,767.63,util_75
25.091004564979812,86,72,767.63,util_75
25.11173460999271,86,72,767.63,util_75
25.132453163998434,86,72,767.63,util_75
25.153840198996477,87,73,776.56,util_75
25.174684652971337,87,73,776.56,util_75
25.19536598798004,87,73,776.56,util_75
25.216064803971676,87,73,776.56,util_75
25.23673081898596,87,73,776.56,util_75
25.257466854993254,87,73,776.56,util_75
25.278386826976202,87,73,776.56,util_75
25.299122076976346,87,73,776.56,util_75
25.319818339979975,87,73,776.56,util_75
25.34068537998246,87,73,776.56,util_75
25.361337548994925,89,75,794.41,util_75
25.382572856993647,89,75,794.41,util_75
25.403623736987356,89,75,794.41,util_75
25.424695042980602,89,75,794.41,util_75
25.44533593999222,89,75,794.41,util_75
25.46598757299944,89,75,794.41,util_75
25.48691608099034,89,75,794.41,util_75
25.508079193998128,89,75,794.41,util_75
25.528847784997197,89,75,794.41,util_75
25.549853837990668,86,72,767.63,util_75
25.57094482597313,86,72,767.63,util_75
25.591935014992487,86,72,767.63,util_75
25.61324907897506,86,72,767.63,util_75
25.634353368979646,86,72,767.63,util_75
25.65497347197379,86,72,767.63,util_75
25.675740288977977,86,72,767.63,util_75
25.696780630998546,86,72,767.63,util_75
25.71799626198481,86,72,767.63,util_75
25.740544538974063,87,73,776.56,util_75
25.76132229299401,87,73,776.56,util_75
25.781990084971767,87,73,776.56,util_75
25.80275581899332,87,73,776.56,util_75
25.82353238997166,87,73,776.56,util_75
25.84443636398646,87,73,776.56,util_75
25.865144751995103,87,73,776.56,util_75
25.88601325399941,87,73,776.56,util_75
25.90675829598331,87,73,776.56,util_75
25.9278753939725,87,73,776.56,util_75
25.94851737099816,87,75,776.56,util_75
25.96929354898748,87,75,776.56,util_75
25.99045754899271,87,75,776.56,util_75
26.011285258980934,87,75,776.56,util_75
26.032191596983466,87,75,776.56,util_75
26.053287609975087,87,75,776.56,util_75
26.074769671977265,87,75,776.56,util_75
26.09558003998245,87,75,776.56,util_75
26.116752020985587,87,75,776.56,util_75
26.13754918597988,89,78,794.41,util_75
26.15873023198219,89,78,794.41,util_75
26.179877973976545,89,78,794.41,util_75
26.20067898198613,89,78,794.41,util_75
26.221688778983662,89,78,794.41,util_75
26.242517079983372,89,78,794.41,util_75
26.26327148199198,89,78,794.41,util_75
26.284029431990348,89,78,794.41,util_75
26.304729443974793,89,78,794.41,util_75
26.325582870980725,89,78,794.41,util_75
26.346400332986377,89,77,794.41,util_75
26.367432004975853,89,77,794.41,util_75
26.388377361989114,89,77,794.41,util_75
26.409289119997993,89,77,794.41,util_75
26.430042536987457,89,77,794.41,util_75
26.45071886497317,89,77,794.41,util_75
26.471415602980414,89,77,794.41,util_75
26.492033679998713,89,77,794.41,util_75
26.512750674999552,89,77,794.41,util_75
26.533355016988935,87,72,776.56,util_75
26.554092763981316,87,72,776.56,util_75
26.57491015898995,87,72,776.56,util_75
26.59568703797413,87,72,776.56,util_75
26.616880535992095,87,72,776.56,util_75
26.63757331998204,87,72,776.56,util_75
26.65822608297458,87,72,776.56,util_75
26.678905823995592,87,72,776.56,util_75
26.69966570599354,87,72,776.56,util_75
26.720389617985347,87,72,776.56,util_75
26.741045246977592,86,72,767.63,util_75
26.76237392798066,86,72,767.63,util_75
26.783668813994154,86,72,767.63,util_75
26.80469323298894,86,72,767.63,util_75
26.825380779977422,86,72,767.63,util_75
26.846130977995927,86,72,767.63,util_75
26.86702218998107,86,72,767.63,util_75
26.88779412797885,86,72,767.63,util_75
26.908557962975465,86,72,767.63,util_75
26.929263000987703,88,73,785.48,util_75
26.950034148991108,88,73,785.48,util_75
26.97068157600006,88,73,785.48,util_75
26.991361315973336,88,73,785.48,util_75
27.01211131599848,88,73,785.48,util_75
27.032938790973276,88,73,785.48,util_75
27.05368641897803,88,73,785.48,util_75
27.074332264979603,88,73,785.48,util_75
27.095025147980778,88,73,785.48,util_75
27.115790563984774,88,73,785.48,util_75
27.13751392698032,87,73,776.56,util_75
27.158678074978525,87,73,776.56,util_75
27.17981435699039,87,73,776.56,util_75
27.20120193398907,87,73,776.56,util_75
27.222010829980718,87,73,776.56,util_75
27.242723575996934,87,73,776.56,util_75
27.263579904974904,87,73,776.56,util_75
27.28421626499039,87,73,776.56,util_75
27.304965967981843,87,73,776.56,util_75
27.336784328974318,89,74,794.41,util_75
27.358330113987904,89,74,794.41,util_75
27.379067169997143,89,74,794.41,util_75
27.39979878999293,89,74,794.41,util_75
27.42079316798481,89,74,794.41,util_75
27.441574262978975,89,74,794.41,util_75
27.462606425979175,89,74,794.41,util_75
27.483392303984147,89,74,794.41,util_75
27.504401779995533,89,74,794.41,util_75
27.525161998986732,88,74,785.48,util_75
27.545960755000124,88,74,785.48,util_75
27.56668966799043,88,74,785.48,util_75
27.58743007297744,88,74,785.48,util_75
27.608207627985394,88,74,785.48,util_75
27.628961208974943,88,74,785.48,util_75
27.649577479984146,88,74,785.48,util_75
27.67022357098176,88,74,785.48,util_75
27.69121184697724,88,74,785.48,util_75
27.715069359983318,88,74,785.48,util_75
27.73583572098869,88,74,785.48,util_75
27.756526591983857,88,74,785.48,util_75
27.77723915799288,88,74,785.48,util_75
27.79794211499393,88,74,785.48,util_75
27.818569778988604,88,74,785.48,util_75
27.839230729994597,88,74,785.48,util_75
27.85983857998508,88,74,785.48,util_75
27.880493587988894,88,74,785.48,util_75
27.901240431994665,88,74,785.48,util_75
27.922319454984972,87,72,776.56,util_75
27.943160810973495,87,72,776.56,util_75
27.963862280972535,87,72,776.56,util_75
27.984603180986596,87,72,776.56,util_75
28.00562771598925,87,72,776.56,util_75
28.02664472197648,87,72,776.56,util_75
28.048342430993216,87,72,776.56,util_75
28.069828527979553,87,72,776.56,util_75
28.090710898977704,87,72,776.56,util_75
28.111452393990476,87,72,776.56,util_75
28.132459491986083,87,72,776.56,util_75
28.153750819998095,87,72,776.56,util_75
28.17459653498372,87,72,776.56,util_75
28.195355663978262,87,72,776.56,util_75
28.21624001598684,87,72,776.56,util_75
28.237427221989492,87,72,776.56,util_75
28.258254609972937,87,72,776.56,util_75
28.279139258986106,87,72,776.56,util_75
28.29996842998662,87,72,776.56,util_75
28.320679014985217,87,74,776.56,util_75
28.341408818989294,87,74,776.56,util_75
28.361971988982987,87,74,776.56,util_75
28.38269792997744,87,74,776.56,util_75
28.403344020975055,87,74,776.56,util_75
28.42474917898653,87,74,776.56,util_75
28.446148344984977,87,74,776.56,util_75
28.467203228996368,87,74,776.56,util_75
28.487954588985303,87,74,776.56,util_75
28.5089882259781,88,73,785.48,util_75
28.53015600098297,88,73,785.48,util_75
28.551453644991852,88,73,785.48,util_75
28.572307569993427,88,73,785.48,util_75
28.593129224987933,88,73,785.48,util_75
28.613983348972397,88,73,785.48,util_75
28.635055210994324,88,73,785.48,util_75
28.65564820598229,88,73,785.48,util_75
28.676333637995413,88,73,785.48,util_75
28.697136230999604,88,73,785.48,util_75
28.717945078999037,89,73,794.41,util_75
28.738767727976665,89,73,794.41,util_75
28.759759166976437,89,73,794.41,util_75
28.780906984989997,89,73,794.41,util_75
28.802040802984266,89,73,794.41,util_75
28.823083673982183,89,73,794.41,util_75
28.84413021799992,89,73,794.41,util_75
28.86527187997126,89,73,794.41,util_75
28.886135534994537,89,73,794.41,util_75
28.906952523975633,89,75,794.41,util_75
28.92771401099162,89,75,794.41,util_75
28.948949202982476,89,75,794.41,util_75
28.969815538992407,89,75,794.41,util_75
28.99063550698338,89,75,794.41,util_75
29.01127040098072,89,75,794.41,util_75
29.031962088978617,89,75,794.41,util_75
29.053056290984387,89,75,794.41,util_75
29.073804076993838,89,75,794.41,util_75
29.094793728989316,89,75,794.41,util_75
29.115732345992,88,74,785.48,util_75
